turf_id,polygon_geometry,total_orders_in_polygon
0fc84473-9830-4ef6-84b4-520c3180f320,"POLYGON((13.498704 52.510727, 13.496497 52.511319, 13.498768 52.510047, 13.504264 52.509321, 13.507416 52.505988, 13.511519 52.504473, 13.511959 52.503443, 13.509614 52.500837, 13.508222 52.500049, 13.50727 52.498229, 13.509981 52.495927, 13.514084 52.494412, 13.513571 52.491563, 13.512619 52.489743, 13.504367 52.486522, 13.499579 52.479801, 13.50229 52.477497, 13.504561 52.476224, 13.508736 52.478589, 13.507857 52.480649, 13.512032 52.483015, 13.513863 52.482773, 13.518039 52.485137, 13.51987 52.484894, 13.520384 52.487744, 13.518114 52.489017, 13.518626 52.491866, 13.52141 52.493442, 13.520531 52.495503, 13.5187 52.495746, 13.514157 52.498291, 13.512838 52.501382, 13.514743 52.505019, 13.516136 52.505807, 13.515696 52.506837, 13.50976 52.508594, 13.5082634 52.5100994, 13.5074349 52.510174, 13.502163 52.510647, 13.498704 52.510727))",1136
96e761cd-fb36-4197-b667-7724100b4508,"POLYGON((10.5067040206155 52.2398320881851, 10.508781 52.239118, 10.515076 52.240366, 10.516889 52.240169, 10.52414 52.239381, 10.52681 52.241022, 10.529001 52.243679, 10.535297 52.244925, 10.537011 52.248599, 10.538346 52.249419, 10.540061 52.253092, 10.54321 52.253715, 10.545402 52.256372, 10.549887 52.257814, 10.551223 52.258634, 10.550745 52.259651, 10.55246 52.263324, 10.551504 52.265357, 10.548735 52.267588, 10.548734 52.267588, 10.548734 52.267589, 10.549592 52.269424, 10.546724 52.275524, 10.54214 52.277951, 10.538891 52.281198, 10.53297 52.282804, 10.529821 52.282181, 10.525236 52.284607, 10.521129 52.286017, 10.518836 52.287229, 10.5167771516654 52.2877874378357, 10.512915 52.288835, 10.51158 52.288015, 10.509388 52.285359, 10.506238 52.284736, 10.502131 52.286144, 10.496689 52.286733, 10.491349 52.283453, 10.489158 52.280797, 10.484195 52.280369, 10.48334 52.278532, 10.479335 52.276072, 10.479438 52.272203, 10.479061 52.26935, 10.480498 52.266302, 10.480498 52.266301, 10.478308 52.263644, 10.476974 52.262824, 10.472492 52.261379, 10.471158 52.260559, 10.466676 52.259114, 10.463529 52.258489, 10.462195 52.257668, 10.467634 52.257081, 10.473552 52.255477, 10.476323 52.253248, 10.479573 52.250002, 10.481864 52.248789, 10.487782 52.247184, 10.490551 52.244954, 10.490552 52.244954, 10.490552 52.244953, 10.489696 52.243117, 10.490653 52.241083, 10.492945 52.23987, 10.499239 52.241118, 10.50153 52.239905, 10.504677 52.240529, 10.5067040206155 52.2398320881851), (10.5155791634372 52.2820841521268, 10.518558 52.280508, 10.524478 52.278902, 10.527149 52.280542, 10.527628 52.279525, 10.533548 52.277919, 10.539089 52.273459, 10.529641 52.27159, 10.532411 52.269361, 10.542436 52.266343, 10.545683 52.263095, 10.541677 52.260636, 10.539962 52.256963, 10.541396 52.253912, 10.53472 52.249813, 10.533863 52.247976, 10.531193 52.246336, 10.528045 52.245713, 10.521371 52.241612, 10.515454 52.24322, 10.514119 52.242399, 10.510493 52.242793, 10.5072676423614 52.2425153331226, 10.505533 52.242366, 10.500095 52.242955, 10.497325 52.245185, 10.496846 52.246202, 10.493597 52.249449, 10.488159 52.250038, 10.487157 52.252044, 10.481283 52.253676, 10.478513 52.255905, 10.473929 52.25833, 10.472116 52.258526, 10.474305 52.261183, 10.477931 52.260791, 10.484603 52.264894, 10.484501 52.268762, 10.484023 52.269778, 10.486213 52.272435, 10.49518 52.275323, 10.496892 52.278996, 10.495934 52.281028, 10.497269 52.281848, 10.503568 52.283096, 10.507674 52.281687, 10.509488 52.281491, 10.513494 52.28395, 10.513973 52.282934, 10.5155791634372 52.2820841521268))",1105
806fabd5-7356-4380-beb3-3351c14db26a,"POLYGON((7.1024650515834 50.758467854734, 7.099288 50.757288, 7.094035 50.75775, 7.092284 50.757904, 7.090024 50.759075, 7.090023 50.759075, 7.08324 50.762589, 7.080248 50.761879, 7.081778 50.758828, 7.081557 50.75593, 7.077834 50.75334, 7.073602 50.751766, 7.072361 50.750903, 7.066889 50.748466, 7.064628 50.749637, 7.064408 50.746739, 7.061927 50.745012, 7.057186 50.744455, 7.054705 50.742728, 7.053245 50.738966, 7.053536 50.73505, 7.059806 50.732554, 7.061846 50.728484, 7.067606 50.727005, 7.067385 50.724106, 7.069425 50.720036, 7.072194 50.717846, 7.084443 50.716768, 7.087212 50.714578, 7.091442 50.716151, 7.09599135905039 50.716683565761, 7.096183 50.716706, 7.101211 50.713343, 7.10172 50.712325, 7.110757 50.707634, 7.114479 50.710225, 7.123229 50.709451, 7.12447 50.710314, 7.124693 50.713214, 7.124407 50.717132, 7.129148 50.717686, 7.130899 50.717531, 7.13389 50.71824, 7.131854 50.722312, 7.134337 50.724039, 7.136311 50.726783, 7.137043 50.728664, 7.137267 50.731564, 7.134498 50.733755, 7.133988 50.734773, 7.134212 50.737672, 7.137937 50.740261, 7.139911 50.743005, 7.131889 50.74566, 7.128833 50.751766, 7.123071 50.753247, 7.116066 50.753865, 7.115047 50.7559, 7.110304 50.755345, 7.106801 50.755654, 7.103521 50.75886, 7.1024650515834 50.758467854734), (7.09626635426495 50.7184585155988, 7.095164 50.718742, 7.086414 50.719513, 7.083645 50.721703, 7.079635 50.723029, 7.074895 50.722473, 7.072856 50.726544, 7.073586 50.728425, 7.074827 50.729289, 7.071547 50.732495, 7.066296 50.732957, 7.065056 50.732093, 7.063526 50.735145, 7.061266 50.736316, 7.061486 50.739215, 7.062217 50.741096, 7.068419 50.745414, 7.07192 50.745107, 7.079364 50.750288, 7.083596 50.751861, 7.084327 50.753741, 7.085568 50.754605, 7.08754 50.757349, 7.088782 50.758212, 7.092284 50.757904, 7.096295 50.756579, 7.098556 50.755407, 7.099066 50.75439, 7.10153141206187 50.7524417014428, 7.101836 50.752201, 7.103875 50.748131, 7.107886 50.746805, 7.110368 50.748531, 7.1111 50.750412, 7.110081 50.752447, 7.118104 50.749795, 7.123867 50.748313, 7.125618 50.748159, 7.126127 50.747141, 7.125395 50.74526, 7.129915 50.742916, 7.132684 50.740725, 7.129692 50.740017, 7.129469 50.737118, 7.128736 50.735237, 7.131505 50.733046, 7.131282 50.730147, 7.12829 50.729439, 7.124343 50.723949, 7.12463 50.720032, 7.122879 50.720187, 7.119156 50.717597, 7.120174 50.71556, 7.118933 50.714697, 7.115433 50.715006, 7.109452 50.713588, 7.104933 50.715934, 7.100923 50.717261, 7.09626635426495 50.7184585155988))",1044
81b1a76b-fd67-4274-80fa-40c3095c543b,"POLYGON((13.306834 52.534266, 13.311159 52.531856, 13.311297 52.532318, 13.311715 52.532726, 13.313208 52.533591, 13.308224 52.535055, 13.304559 52.535533, 13.30317 52.534743, 13.300834 52.532135, 13.297612 52.531584, 13.29578 52.531822, 13.292559 52.531271, 13.287002 52.528111, 13.284253 52.527141, 13.281805 52.525898, 13.280659 52.523798, 13.274946 52.519971, 13.271725 52.519419, 13.272611 52.517362, 13.272611 52.517361, 13.27261 52.517361, 13.268446 52.51499, 13.267057 52.5142, 13.269043 52.507181, 13.272433 52.505731, 13.274907 52.501882, 13.276036 52.501376, 13.281087 52.501689, 13.282919 52.50145, 13.285276 52.500115, 13.286315 52.499632, 13.287298 52.49856, 13.28849 52.497308, 13.289455 52.496119, 13.297202 52.497552, 13.299817 52.497414, 13.29618 52.49875, 13.29296 52.498198, 13.288855 52.499705, 13.284307 52.502241, 13.280644 52.502718, 13.275594 52.502405, 13.275151 52.503434, 13.27199 52.506759, 13.269716 52.508027, 13.269775 52.511904, 13.269332 52.512933, 13.277663 52.517675, 13.282332 52.522893, 13.282835 52.525741, 13.286056 52.526292, 13.286348 52.527034, 13.28966 52.528163, 13.289667 52.528593, 13.294617 52.529443, 13.295298 52.529053, 13.296223 52.530794, 13.301719 52.530079, 13.302666 52.531896, 13.306834 52.534266))",1020
6465b35b-b1e1-49c5-b0a5-c50da53482fc,"POLYGON((8.627171 50.091765, 8.628186 50.09314, 8.62242 50.091274, 8.617669 50.090782, 8.614665 50.090109, 8.609428 50.090656, 8.606221 50.093953, 8.602242 50.095356, 8.600009 50.096577, 8.599806 50.100548, 8.596395 50.107815, 8.602689 50.112097, 8.602202 50.113134, 8.606466 50.114664, 8.608984 50.116376, 8.61471 50.114792, 8.616457 50.11461, 8.621209 50.115101, 8.622062 50.115407, 8.613329 50.116115, 8.612763 50.118722, 8.611706 50.120725, 8.611679 50.120755, 8.611273 50.119758, 8.611272 50.119758, 8.609268 50.119309, 8.605004 50.117779, 8.602486 50.116066, 8.600455 50.113316, 8.59745 50.112642, 8.596191 50.111786, 8.594649 50.107997, 8.592619 50.105247, 8.59136 50.10439, 8.59331 50.100238, 8.593513 50.096267, 8.594975 50.093151, 8.600699 50.091567, 8.605165 50.089125, 8.608168 50.089799, 8.608169 50.089799, 8.611376 50.086502, 8.615354 50.085098, 8.617587 50.083877, 8.619617 50.086628, 8.622135 50.08834, 8.621648 50.089378, 8.621648 50.089379, 8.621649 50.089379, 8.625425 50.091947, 8.627171 50.091765))",973
b3236ba7-e760-48b5-b936-cd13b4d9771a,"MULTIPOLYGON(((12.343514 51.346389, 12.344334 51.345807, 12.346113 51.344543, 12.346302 51.344409, 12.346878 51.343633, 12.349132 51.343791, 12.349334 51.344453, 12.34948 51.344531, 12.350155 51.344579, 12.350156 51.3445791, 12.35027 51.344562, 12.350518 51.344443, 12.35162 51.344378, 12.352341 51.344336, 12.354972 51.34389, 12.365555 51.340391, 12.361039 51.346416, 12.35969 51.345605, 12.358794 51.347691, 12.354304 51.350241, 12.350709 51.350705, 12.34801 51.349083, 12.34082 51.35001, 12.341273 51.352907, 12.338132 51.356266, 12.33364 51.358814, 12.328251 51.359509, 12.331394 51.360088, 12.333196 51.363795, 12.329148 51.361362, 12.327351 51.361594, 12.325101 51.358929, 12.323752 51.358118, 12.334537 51.356729, 12.339027 51.354182, 12.339027 51.354181, 12.339027 51.35418, 12.336778 51.351516, 12.335496 51.35112, 12.335766 51.350996, 12.3359 51.350741, 12.335838 51.350177, 12.335776 51.34961, 12.336384 51.349123, 12.337534 51.348868, 12.340771 51.348671, 12.341878 51.348342, 12.342364 51.347928, 12.342845 51.347285, 12.343514 51.346389)), ((12.325112 51.366805, 12.330502 51.366111, 12.330054 51.367153, 12.330506 51.37005, 12.331408 51.371902, 12.336806 51.375145, 12.340402 51.374682, 12.348502 51.379546, 12.348053 51.380587, 12.345359 51.382903, 12.352109 51.386956, 12.355706 51.386492, 12.360199 51.383944, 12.367392 51.383017, 12.371437 51.38151, 12.373235 51.381278, 12.378182 51.381625, 12.379085 51.383477, 12.381331 51.382202, 12.385823 51.379653, 12.387621 51.379421, 12.390763 51.376061, 12.394807 51.374554, 12.396597 51.370383, 12.397044 51.369341, 12.396588 51.366445, 12.399281 51.364127, 12.399729 51.363084, 12.397475 51.360421, 12.396572 51.358568, 12.392673 51.356238, 12.39407 51.355937, 12.395055 51.356698, 12.395055 51.356697, 12.394071 51.355937, 12.394319 51.355883, 12.397256 51.358556, 12.399214 51.359838, 12.400637 51.360415, 12.40221 51.360403, 12.403684 51.359596, 12.41006 51.35877, 12.411593 51.359582, 12.4097 51.363729, 12.407376 51.365049, 12.406034 51.368178, 12.403789 51.369453, 12.40064 51.368875, 12.399965 51.368471, 12.398395 51.370151, 12.394815 51.378491, 12.391675 51.38185, 12.391675 51.381851, 12.391675 51.381852, 12.393024 51.382661, 12.388532 51.385211, 12.383137 51.385907, 12.379092 51.387414, 12.377294 51.387646, 12.375943 51.386836, 12.37504 51.384984, 12.37369 51.384173, 12.368295 51.384869, 12.3656 51.387186, 12.362003 51.387649, 12.357958 51.389155, 12.35616 51.389387, 12.351667 51.391934, 12.34672 51.391587, 12.344921 51.391819, 12.343571 51.391008, 12.344019 51.389966, 12.342216 51.386261, 12.345358 51.382904, 12.345358 51.382903, 12.345358 51.382902, 12.342659 51.381282, 12.339511 51.380703, 12.338161 51.379893, 12.337259 51.378041, 12.337259 51.37804, 12.337258 51.37804, 12.332314 51.377692, 12.324216 51.372827, 12.328259 51.371322, 12.32826 51.371322, 12.32826 51.371321, 12.328256 51.367386, 12.328256 51.367385, 12.328255 51.367385, 12.325112 51.366805)))",960
7a45d1a3-6092-4e82-907a-1a0febba5f04,"POLYGON((11.432133 48.143907, 11.432573 48.14282, 11.434287 48.142581, 11.434288 48.142581, 11.434288 48.14258, 11.435608 48.139323, 11.435608 48.139322, 11.435607 48.139322, 11.433058 48.137629, 11.434378 48.13437, 11.436533 48.133044, 11.437808 48.133891, 11.442513 48.134258, 11.442514 48.134258, 11.442514 48.134257, 11.443394 48.132085, 11.446384 48.132692, 11.446385 48.132692, 11.448978 48.130279, 11.448979 48.130279, 11.448979 48.130278, 11.448144 48.128346, 11.458434 48.126906, 11.458435 48.126906, 11.458435 48.126905, 11.458875 48.12582, 11.463184 48.123166, 11.466615 48.122686, 11.46789 48.123532, 11.470002 48.126312, 11.470003 48.126312, 11.476863 48.12535, 11.479854 48.125956, 11.484122 48.127409, 11.487113 48.128014, 11.488389 48.12886, 11.492657 48.130312, 11.497644 48.131321, 11.497693 48.131331, 11.498144 48.133097, 11.498056 48.134053, 11.497452 48.135604, 11.497384 48.136152, 11.499437 48.137562, 11.495168 48.136111, 11.490063 48.132726, 11.485356 48.132361, 11.482804 48.130669, 11.478536 48.129216, 11.472114 48.129091, 11.467408 48.128725, 11.464856 48.127032, 11.460107 48.130772, 11.452366 48.133905, 11.4515684 48.134019, 11.44722 48.134625, 11.44291 48.137277, 11.439039 48.138843, 11.439874 48.140776, 11.436004 48.142341, 11.436839 48.144274, 11.43939 48.145967, 11.441502 48.148746, 11.442337 48.150679, 11.445329 48.151286, 11.446605 48.152132, 11.445285 48.15539, 11.443129 48.156716, 11.442689 48.157802, 11.445241 48.159495, 11.449948 48.159862, 11.456329 48.164093, 11.4582381 48.1638101, 11.4588276 48.163978, 11.4603022 48.163988, 11.46359 48.166152, 11.466582 48.166758, 11.470015 48.166278, 11.47261 48.163866, 11.476482 48.1623, 11.478198 48.16206, 11.476879 48.165318, 11.474724 48.166644, 11.472128 48.169056, 11.469972 48.170382, 11.464824 48.171102, 11.464823 48.171102, 11.464823 48.171103, 11.464383 48.172188, 11.460554 48.16965, 11.458838 48.16989, 11.456725 48.167111, 11.453733 48.166505, 11.451181 48.164812, 11.446913 48.163359, 11.445197 48.163599, 11.443921 48.162753, 11.439653 48.1613, 11.437541 48.158521, 11.441413 48.156956, 11.4429144 48.1562579, 11.444254 48.1552745, 11.443173 48.152611, 11.440182 48.152005, 11.435475 48.151637, 11.434199 48.150791, 11.434639 48.149705, 11.434244 48.146686, 11.432133 48.143907))",952
4796f50d-8006-42bd-8aa2-22f34aa6622f,"POLYGON((11.515298 48.151038, 11.5152999 48.1510377, 11.516362 48.150852, 11.516431 48.151578, 11.512122 48.154233, 11.514676 48.155924, 11.516791 48.158702, 11.523177 48.16293, 11.527448 48.164381, 11.530003 48.166072, 11.532997 48.166676, 11.535552 48.168367, 11.539424 48.166799, 11.544135 48.167162, 11.551001 48.166198, 11.553834 48.165056, 11.55326 48.165832, 11.552476 48.167058, 11.551813 48.168589, 11.551791 48.168707, 11.551535 48.170081, 11.551552 48.170227, 11.538946 48.17199, 11.534674 48.17054, 11.530802 48.172109, 11.528686 48.169331, 11.525692 48.168726, 11.51715 48.165826, 11.516312 48.163894, 11.514197 48.161116, 11.509926 48.159665, 11.508251 48.1558, 11.506974 48.154955, 11.507929 48.152587, 11.508292 48.151695, 11.509798 48.152693, 11.509799 48.152693, 11.510561 48.152542, 11.515298 48.151038))",920
b9b360a7-80a6-437e-8d93-b0599b2e9803,"MULTIPOLYGON(((13.092779 52.405639, 13.092152 52.404423, 13.095569 52.405318, 13.103311 52.40577, 13.106514 52.405806, 13.108342 52.40557, 13.112887 52.403037, 13.116461 52.401468, 13.120753 52.39864, 13.1286374 52.3971476, 13.1291173 52.3976907, 13.1261591 52.3978228, 13.1207116 52.399539, 13.1173099 52.401678, 13.1132303 52.403181, 13.11017 52.405333, 13.101079 52.410398, 13.099251 52.410634, 13.097867 52.409841, 13.093272 52.408491, 13.092334 52.406668, 13.092779 52.405639)), ((13.065614 52.392622, 13.063786 52.392858, 13.062404 52.392064, 13.060084 52.389447, 13.060529 52.388417, 13.065075 52.385886, 13.067792 52.38359, 13.069572 52.37947, 13.072734 52.376144, 13.075451 52.373848, 13.07723 52.369728, 13.080391 52.366401, 13.089526 52.365218, 13.095452 52.363478, 13.098661 52.364035, 13.104142 52.363325, 13.10829 52.365705, 13.108784 52.368558, 13.108784 52.368559, 13.108785 52.368559, 13.111994 52.369116, 13.119302 52.368168, 13.124339 52.368487, 13.127993 52.368013, 13.129377 52.368806, 13.131699 52.371423, 13.136293 52.372772, 13.13812 52.372535, 13.141331 52.373091, 13.145925 52.37444, 13.148692 52.376026, 13.150571 52.379672, 13.149684 52.381733, 13.145585 52.383238, 13.142869 52.385536, 13.141537 52.388627, 13.139709 52.388864, 13.136994 52.39116, 13.136994 52.391161, 13.136993 52.391161, 13.136993 52.391162, 13.137933 52.392984, 13.1407 52.39457, 13.145296 52.395919, 13.14668 52.396712, 13.145792 52.398772, 13.141692 52.400276, 13.136652 52.399957, 13.132056 52.398609, 13.129289 52.397023, 13.134328 52.397342, 13.138428 52.395837, 13.137045 52.395044, 13.134721 52.392428, 13.13561 52.390368, 13.141929 52.383713, 13.144645 52.381415, 13.146916 52.380147, 13.144149 52.378561, 13.14321 52.376738, 13.136788 52.375626, 13.131255 52.372454, 13.128044 52.371898, 13.118858 52.369198, 13.117031 52.369435, 13.114759 52.370703, 13.112932 52.37094, 13.107401 52.367766, 13.103747 52.368239, 13.100537 52.367683, 13.096438 52.369186, 13.08913 52.370133, 13.084094 52.369812, 13.08044 52.370285, 13.079105 52.373375, 13.073671 52.377968, 13.070509 52.381294, 13.070064 52.382324, 13.070557 52.385177, 13.067839 52.387473, 13.064677 52.390798, 13.069269 52.39215, 13.070652 52.392943, 13.070945 52.393254, 13.072972 52.39556, 13.074355 52.396354, 13.07623 52.4, 13.079098 52.399864, 13.086262 52.402642, 13.084973 52.403731, 13.084083 52.40579, 13.074403 52.400236, 13.073465 52.398413, 13.071144 52.395796, 13.069762 52.395003, 13.065614 52.392622)))",916
259d4d74-dca9-4e82-89de-43352e753493,"MULTIPOLYGON(((13.367024 52.48268, 13.362415 52.481341, 13.360519 52.477701, 13.357741 52.476121, 13.354521 52.475572, 13.355846 52.472482, 13.356288 52.471452, 13.360832 52.468912, 13.362156 52.465821, 13.361145 52.460121, 13.363169 52.471521, 13.360013 52.474851, 13.359572 52.475881, 13.362792 52.476431, 13.367401 52.477771, 13.367907 52.48062, 13.369297 52.48141, 13.370343 52.483418, 13.367243 52.482924, 13.367024 52.48268)), ((13.392194 52.452151, 13.394024 52.451911, 13.396295 52.450639, 13.401345 52.450947, 13.404123 52.452526, 13.400904 52.451978, 13.395854 52.45167, 13.391753 52.453182, 13.382095 52.451535, 13.376163 52.453287, 13.370672 52.454008, 13.367518 52.457339, 13.362975 52.459881, 13.361145 52.460121, 13.358808 52.457511, 13.36474 52.45576, 13.367895 52.452428, 13.373826 52.450676, 13.376098 52.449406, 13.379317 52.449955, 13.38247 52.446623, 13.383859 52.447413, 13.388908 52.447721, 13.387585 52.450813, 13.392194 52.452151)), ((13.424528 52.465399, 13.425019 52.465483, 13.421235 52.466826, 13.42044 52.466879, 13.419643 52.466932, 13.416539 52.466504, 13.417647 52.465333, 13.419477 52.465092, 13.420359 52.463031, 13.416189 52.460663, 13.41663 52.459632, 13.41202 52.458294, 13.406529 52.459017, 13.40558 52.457197, 13.406902 52.454106, 13.404123 52.452526, 13.407784 52.452044, 13.409173 52.452834, 13.411512 52.455444, 13.412901 52.456233, 13.417511 52.457571, 13.419782 52.456299, 13.421172 52.457089, 13.422121 52.458909, 13.42124 52.46097, 13.421749 52.46382, 13.424528 52.465399)), ((13.410085 52.478967, 13.410136 52.481877, 13.408763 52.482058, 13.405203 52.482876, 13.402383 52.483338, 13.401804 52.482706, 13.399607 52.483262, 13.395945 52.483743, 13.394879 52.483556, 13.398658 52.481442, 13.401879 52.481991, 13.40371 52.48175, 13.405982 52.480479, 13.408695 52.478178, 13.413239 52.475636, 13.41507 52.475395, 13.418223 52.472063, 13.418664 52.471033, 13.414494 52.468665, 13.414922 52.468213, 13.414934 52.468238, 13.415897 52.469101, 13.417218 52.469573, 13.418837 52.46972, 13.420343 52.469857, 13.418732 52.474913, 13.418291 52.475943, 13.417028 52.477277, 13.413747 52.478486, 13.410085 52.478967)))",886
61f92bd3-873b-4eb9-8252-0d7542977535,"POLYGON((6.757646 51.425595, 6.75619 51.421865, 6.754216 51.41914, 6.753488 51.417275, 6.757537 51.415983, 6.759821 51.414835, 6.762623 51.412682, 6.765944 51.409524, 6.766462 51.408519, 6.772275 51.407082, 6.774559 51.405933, 6.778089 51.405644, 6.781829 51.408225, 6.786606 51.408796, 6.788889 51.407647, 6.794703 51.406208, 6.795221 51.405204, 6.79501 51.402333, 6.796775 51.402189, 6.802589 51.40075, 6.803836 51.40161, 6.803318 51.402614, 6.803318 51.402615, 6.803319 51.402615, 6.808306 51.406055, 6.808518 51.408925, 6.810495 51.41165, 6.811742 51.41251, 6.813201 51.416239, 6.813201 51.41624, 6.813202 51.41624, 6.816732 51.415951, 6.819228 51.41767, 6.819957 51.419535, 6.819439 51.420539, 6.819439 51.42054, 6.81944 51.42054, 6.823183 51.42312, 6.822147 51.425128, 6.822147 51.425129, 6.824125 51.427854, 6.828905 51.428424, 6.829635 51.430288, 6.832132 51.432007, 6.830578 51.435022, 6.827258 51.43818, 6.824455 51.440335, 6.819675 51.439764, 6.81739 51.440914, 6.814588 51.443067, 6.81407 51.444072, 6.812303 51.444216, 6.808982 51.447374, 6.807946 51.449383, 6.801917 51.447952, 6.796618 51.448385, 6.792049 51.450682, 6.787269 51.450111, 6.785502 51.450255, 6.780722 51.449683, 6.774695 51.448252, 6.775214 51.447248, 6.773757 51.44352, 6.776251 51.445239, 6.78176 51.447675, 6.783526 51.447531, 6.788615 51.444231, 6.791838 51.447814, 6.79537 51.447525, 6.806793 51.441782, 6.811574 51.442352, 6.81334 51.442208, 6.818427 51.438905, 6.822995 51.436606, 6.825585 51.431583, 6.823089 51.429863, 6.818827 51.428287, 6.817885 51.423554, 6.818403 51.42255, 6.817674 51.420685, 6.811435 51.416385, 6.806657 51.415815, 6.801668 51.412373, 6.803222 51.40936, 6.802282 51.404625, 6.799269 51.403909, 6.795432 51.408074, 6.794914 51.409078, 6.790347 51.411377, 6.787335 51.410661, 6.783286 51.411955, 6.779965 51.415113, 6.775707 51.413537, 6.774978 51.411672, 6.774769 51.408802, 6.773004 51.408947, 6.768437 51.411245, 6.768128 51.415119, 6.763042 51.41842, 6.761277 51.418564, 6.765016 51.421145, 6.765246 51.422343, 6.766428 51.428244, 6.766423 51.429168, 6.766583 51.430203, 6.766728 51.430929, 6.764298 51.435634, 6.770534 51.439935, 6.772509 51.442659, 6.773756 51.443519, 6.770743 51.442803, 6.765965 51.442231, 6.762223 51.43965, 6.761495 51.437786, 6.75952 51.435061, 6.762114 51.430041, 6.762114 51.43004, 6.760139 51.427316, 6.757646 51.425595))",852
